LocTypeName,Location,Time,AgeGrp,PopMale,PopFemale,PopTotal
Geographic region,Europe,1998,85-89,0.272,0.733,1.005
Geographic region,Europe,1998,90-94,0.073,0.25,0.324
Geographic region,Europe,1998,95-99,0.011,0.049,0.059
Geographic region,Europe,1998,100+,0.001,0.005,0.006
Geographic region,Europe,1999,0-4,2.656,2.524,5.18
Geographic region,Europe,1999,15-19,3.553,3.423,6.977
Geographic region,Europe,1999,20-24,3.522,3.435,6.957
Geographic region,Europe,1999,25-29,3.619,3.547,7.167
Geographic region,Europe,1999,30-34,3.706,3.66,7.365
Geographic region,Europe,1999,35-39,3.872,3.881,7.753
Geographic region,Europe,1999,40-44,3.721,3.799,7.52
Geographic region,Europe,1999,45-49,3.448,3.587,7.036
Geographic region,Europe,1999,50-54,2.91,3.072,5.982
Geographic region,Europe,1999,55-59,2.498,2.76,5.258
Geographic region,Europe,1999,60-64,2.503,2.957,5.46
Geographic region,Europe,1999,65-69,2.05,2.616,4.666
Geographic region,Europe,1999,70-74,1.649,2.494,4.143
Geographic region,Europe,1999,75-79,1.018,1.869,2.887
Geographic region,Europe,1999,80-84,0.458,1.006,1.465
Geographic region,Europe,1999,85-89,0.277,0.746,1.024
Geographic region,Europe,1999,90-94,0.077,0.261,0.338
Geographic region,Europe,1999,95-99,0.011,0.051,0.063
Geographic region,Europe,1999,100+,0.001,0.005,0.006
Geographic region,Europe,2000,0-4,2.618,2.488,5.106
Geographic region,Europe,2000,15-19,3.557,3.426,6.983
Geographic region,Europe,2000,20-24,3.523,3.435,6.958
Geographic region,Europe,2000,25-29,3.598,3.536,7.134
Geographic region,Europe,2000,30-34,3.679,3.632,7.311
Geographic region,Europe,2000,35-39,3.842,3.848,7.691
Geographic region,Europe,2000,40-44,3.757,3.833,7.59
Geographic region,Europe,2000,45-49,3.467,3.614,7.081
Geographic region,Europe,2000,50-54,3.089,3.271,6.359
Geographic region,Europe,2000,55-59,2.392,2.626,5.019
Geographic region,Europe,2000,60-64,2.546,3.018,5.564
Geographic region,Europe,2000,65-69,2.03,2.571,4.601
Geographic region,Europe,2000,70-74,1.697,2.506,4.203
Geographic region,Europe,2000,75-79,1.061,1.946,3.007
Geographic region,Europe,2000,80-84,0.475,1.022,1.497
Geographic region,Europe,2000,85-89,0.276,0.74,1.016
Geographic region,Europe,2000,90-94,0.081,0.272,0.353
Geographic region,Europe,2000,95-99,0.012,0.054,0.066
Geographic region,Europe,2000,100+,0.001,0.005,0.006
Geographic region,Europe,2001,0-4,2.584,2.457,5.042
Geographic region,Europe,2001,15-19,3.56,3.428,6.989
Geographic region,Europe,2001,20-24,3.53,3.443,6.973
Geographic region,Europe,2001,25-29,3.577,3.522,7.098
Geographic region,Europe,2001,30-34,3.666,3.621,7.288
Geographic region,Europe,2001,35-39,3.797,3.801,7.599
Geographic region,Europe,2001,40-44,3.792,3.867,7.659
Geographic region,Europe,2001,45-49,3.497,3.649,7.146
Geographic region,Europe,2001,50-54,3.207,3.406,6.613
Geographic region,Europe,2001,55-59,2.362,2.579,4.941
Geographic region,Europe,2001,60-64,2.544,3.021,5.566
Geographic region,Europe,2001,65-69,2.035,2.568,4.603
Geographic region,Europe,2001,70-74,1.726,2.5,4.226
Geographic region,Europe,2001,75-79,1.097,1.995,3.092
Geographic region,Europe,2001,80-84,0.518,1.099,1.617
Geographic region,Europe,2001,85-89,0.264,0.706,0.971
Geographic region,Europe,2001,90-94,0.084,0.282,0.367
Geographic region,Europe,2001,95-99,0.013,0.057,0.07
Geographic region,Europe,2001,100+,0.001,0.006,0.007
Geographic region,Europe,2002,0-4,2.559,2.434,4.993
Geographic region,Europe,2002,15-19,3.564,3.431,6.994
Geographic region,Europe,2002,20-24,3.543,3.455,6.999
Geographic region,Europe,2002,25-29,3.559,3.506,7.066
Geographic region,Europe,2002,30-34,3.659,3.617,7.276
Geographic region,Europe,2002,35-39,3.757,3.759,7.516
Geographic region,Europe,2002,40-44,3.809,3.884,7.693
Geographic region,Europe,2002,45-49,3.532,3.687,7.219
Geographic region,Europe,2002,50-54,3.255,3.468,6.723
Geographic region,Europe,2002,55-59,2.444,2.662,5.107
Geographic region,Europe,2002,60-64,2.484,2.945,5.429
Geographic region,Europe,2002,65-69,2.071,2.613,4.684
Geographic region,Europe,2002,70-74,1.731,2.474,4.205
Geographic region,Europe,2002,75-79,1.139,2.032,3.171
Geographic region,Europe,2002,80-84,0.569,1.201,1.77
Geographic region,Europe,2002,85-89,0.248,0.656,0.904
Geographic region,Europe,2002,90-94,0.088,0.292,0.38
Geographic region,Europe,2002,95-99,0.014,0.06,0.073
Geographic region,Europe,2002,100+,0.001,0.006,0.007
Geographic region,Europe,2003,0-4,2.558,2.431,4.989
Geographic region,Europe,2003,15-19,3.544,3.412,6.956
Geographic region,Europe,2003,20-24,3.564,3.474,7.037
Geographic region,Europe,2003,25-29,3.555,3.503,7.058
Geographic region,Europe,2003,30-34,3.644,3.605,7.249
Geographic region,Europe,2003,35-39,3.72,3.719,7.44
Geographic region,Europe,2003,40-44,3.813,3.887,7.7
Geographic region,Europe,2003,45-49,3.571,3.729,7.3
Geographic region,Europe,2003,50-54,3.279,3.507,6.786
Geographic region,Europe,2003,55-59,2.582,2.817,5.399
Geographic region,Europe,2003,60-64,2.383,2.806,5.188
Geographic region,Europe,2003,65-69,2.128,2.695,4.823
Geographic region,Europe,2003,70-74,1.712,2.423,4.135
Geographic region,Europe,2003,75-79,1.185,2.062,3.247
Geographic region,Europe,2003,80-84,0.616,1.302,1.918
Geographic region,Europe,2003,85-89,0.233,0.61,0.843
Geographic region,Europe,2003,90-94,0.092,0.3,0.392
Geographic region,Europe,2003,95-99,0.014,0.062,0.076
Geographic region,Europe,2003,100+,0.001,0.007,0.008
Geographic region,Europe,2004,0-4,2.573,2.444,5.017
Geographic region,Europe,2004,15-19,3.505,3.374,6.88
Geographic region,Europe,2004,20-24,3.573,3.482,7.056
Geographic region,Europe,2004,25-29,3.559,3.505,7.064
Geographic region,Europe,2004,30-34,3.628,3.593,7.221
Geographic region,Europe,2004,35-39,3.683,3.679,7.362
Geographic region,Europe,2004,40-44,3.806,3.874,7.68
Geographic region,Europe,2004,45-49,3.606,3.766,7.372
Geographic region,Europe,2004,50-54,3.291,3.531,6.822
Geographic region,Europe,2004,55-59,2.74,3.002,5.741
Geographic region,Europe,2004,60-64,2.284,2.661,4.945
Geographic region,Europe,2004,65-69,2.188,2.787,4.974
Geographic region,Europe,2004,70-74,1.687,2.362,4.049
Geographic region,Europe,2004,75-79,1.228,2.084,3.313
Geographic region,Europe,2004,80-84,0.657,1.388,2.046
Geographic region,Europe,2004,85-89,0.229,0.59,0.82
Geographic region,Europe,2004,90-94,0.094,0.308,0.402
Geographic region,Europe,2004,95-99,0.015,0.065,0.08
Geographic region,Europe,2004,100+,0.001,0.007,0.008
Geographic region,Europe,2005,0-4,2.588,2.458,5.046
Geographic region,Europe,2005,15-19,3.461,3.329,6.79
Geographic region,Europe,2005,20-24,3.564,3.473,7.037
Geographic region,Europe,2005,25-29,3.567,3.509,7.076
Geographic region,Europe,2005,30-34,3.615,3.584,7.2
Geographic region,Europe,2005,35-39,3.658,3.652,7.31
Geographic region,Europe,2005,40-44,3.774,3.837,7.611
Geographic region,Europe,2005,45-49,3.639,3.797,7.436
Geographic region,Europe,2005,50-54,3.306,3.556,6.862
Geographic region,Europe,2005,55-59,2.904,3.196,6.1
Geographic region,Europe,2005,60-64,2.195,2.532,4.727
Geographic region,Europe,2005,65-69,2.225,2.844,5.069
Geographic region,Europe,2005,70-74,1.678,2.326,4.005
Geographic region,Europe,2005,75-79,1.268,2.101,3.369
Geographic region,Europe,2005,80-84,0.689,1.449,2.138
Geographic region,Europe,2005,85-89,0.243,0.613,0.856
Geographic region,Europe,2005,90-94,0.095,0.308,0.402
Geographic region,Europe,2005,95-99,0.016,0.069,0.085
Geographic region,Europe,2005,100+,0.001,0.007,0.009
Geographic region,Europe,2006,0-4,2.606,2.475,5.081
Geographic region,Europe,2006,15-19,3.402,3.268,6.669
Geographic region,Europe,2006,20-24,3.554,3.464,7.018
Geographic region,Europe,2006,25-29,3.573,3.516,7.089
Geographic region,Europe,2006,30-34,3.598,3.571,7.169
Geographic region,Europe,2006,35-39,3.646,3.639,7.285
Geographic region,Europe,2006,40-44,3.728,3.784,7.513
Geographic region,Europe,2006,45-49,3.67,3.825,7.496
Geographic region,Europe,2006,50-54,3.331,3.589,6.92
Geographic region,Europe,2006,55-59,3.012,3.327,6.339
Geographic region,Europe,2006,60-64,2.174,2.488,4.662
Geographic region,Europe,2006,65-69,2.227,2.847,5.074
Geographic region,Europe,2006,70-74,1.689,2.328,4.017
Geographic region,Europe,2006,75-79,1.296,2.102,3.399
Geographic region,Europe,2006,80-84,0.716,1.489,2.204
Geographic region,Europe,2006,85-89,0.271,0.671,0.942
Geographic region,Europe,2006,90-94,0.091,0.295,0.386
Geographic region,Europe,2006,95-99,0.017,0.072,0.089
Geographic region,Europe,2006,100+,0.001,0.008,0.009
Geographic region,Europe,2007,0-4,2.635,2.503,5.138
Geographic region,Europe,2007,15-19,3.316,3.182,6.498
Geographic region,Europe,2007,20-24,3.553,3.461,7.014
Geographic region,Europe,2007,25-29,3.579,3.52,7.099
Geographic region,Europe,2007,30-34,3.581,3.555,7.136
Geographic region,Europe,2007,35-39,3.636,3.629,7.265
Geographic region,Europe,2007,40-44,3.688,3.737,7.426
Geographic region,Europe,2007,45-49,3.683,3.834,7.517
Geographic region,Europe,2007,50-54,3.363,3.621,6.984
Geographic region,Europe,2007,55-59,3.051,3.382,6.434
Geographic region,Europe,2007,60-64,2.255,2.568,4.824
Geographic region,Europe,2007,65-69,2.179,2.772,4.951
Geographic region,Europe,2007,70-74,1.725,2.373,4.098
Geographic region,Europe,2007,75-79,1.307,2.086,3.393
Geographic region,Europe,2007,80-84,0.746,1.52,2.266
Geographic region,Europe,2007,85-89,0.301,0.74,1.041
Geographic region,Europe,2007,90-94,0.087,0.277,0.363
Geographic region,Europe,2007,95-99,0.018,0.076,0.094
Geographic region,Europe,2007,100+,0.001,0.008,0.01
Geographic region,Europe,2008,0-4,2.674,2.54,5.214
Geographic region,Europe,2008,15-19,3.21,3.076,6.286
Geographic region,Europe,2008,20-24,3.542,3.447,6.989
Geographic region,Europe,2008,25-29,3.591,3.529,7.121
Geographic region,Europe,2008,30-34,3.573,3.546,7.119
Geographic region,Europe,2008,35-39,3.616,3.612,7.229
Geographic region,Europe,2008,40-44,3.652,3.695,7.346
Geographic region,Europe,2008,45-49,3.684,3.829,7.513
Geographic region,Europe,2008,50-54,3.398,3.657,7.055
Geographic region,Europe,2008,55-59,3.068,3.413,6.481
Geographic region,Europe,2008,60-64,2.381,2.715,5.095
Geographic region,Europe,2008,65-69,2.099,2.64,4.738
Geographic region,Europe,2008,70-74,1.777,2.449,4.226
Geographic region,Europe,2008,75-79,1.301,2.049,3.35
Geographic region,Europe,2008,80-84,0.781,1.547,2.328
Geographic region,Europe,2008,85-89,0.329,0.806,1.134
Geographic region,Europe,2008,90-94,0.083,0.262,0.345
Geographic region,Europe,2008,95-99,0.019,0.08,0.099
Geographic region,Europe,2008,100+,0.002,0.009,0.011
Geographic region,Europe,2009,0-4,2.715,2.579,5.294
Geographic region,Europe,2009,15-19,3.095,2.962,6.058
Geographic region,Europe,2009,20-24,3.52,3.418,6.938
Geographic region,Europe,2009,25-29,3.593,3.531,7.124
Geographic region,Europe,2009,30-34,3.568,3.539,7.107
Geographic region,Europe,2009,35-39,3.595,3.596,7.191
Geographic region,Europe,2009,40-44,3.615,3.653,7.268
Geographic region,Europe,2009,45-49,3.678,3.814,7.492
Geographic region,Europe,2009,50-54,3.432,3.688,7.12
Geographic region,Europe,2009,55-59,3.077,3.432,6.509
Geographic region,Europe,2009,60-64,2.52,2.889,5.408
Geographic region,Europe,2009,65-69,2.023,2.506,4.53
Geographic region,Europe,2009,70-74,1.829,2.533,4.362
Geographic region,Europe,2009,75-79,1.294,2.006,3.3
Geographic region,Europe,2009,80-84,0.816,1.571,2.387
Geographic region,Europe,2009,85-89,0.352,0.862,1.214
Geographic region,Europe,2009,90-94,0.084,0.259,0.343
Geographic region,Europe,2009,95-99,0.02,0.083,0.103
Geographic region,Europe,2009,100+,0.002,0.01,0.011
Geographic region,Europe,2010,0-4,2.747,2.609,5.356
Geographic region,Europe,2010,15-19,2.986,2.85,5.836
Geographic region,Europe,2010,20-24,3.491,3.379,6.87
Geographic region,Europe,2010,25-29,3.579,3.518,7.097
Geographic region,Europe,2010,30-34,3.566,3.536,7.102
Geographic region,Europe,2010,35-39,3.576,3.583,7.159
Geographic region,Europe,2010,40-44,3.59,3.625,7.215
Geographic region,Europe,2010,45-49,3.652,3.778,7.43
Geographic region,Europe,2010,50-54,3.468,3.715,7.183
Geographic region,Europe,2010,55-59,3.092,3.454,6.546
Geographic region,Europe,2010,60-64,2.665,3.072,5.737
Geographic region,Europe,2010,65-69,1.955,2.387,4.342
Geographic region,Europe,2010,70-74,1.865,2.586,4.451
Geographic region,Europe,2010,75-79,1.299,1.986,3.285
Geographic region,Europe,2010,80-84,0.849,1.59,2.44
Geographic region,Europe,2010,85-89,0.371,0.902,1.273
Geographic region,Europe,2010,90-94,0.092,0.277,0.369
Geographic region,Europe,2010,95-99,0.02,0.083,0.104
Geographic region,Europe,2010,100+,0.002,0.01,0.012
Geographic region,Europe,2011,0-4,2.771,2.632,5.404
Geographic region,Europe,2011,15-19,2.887,2.747,5.633
Geographic region,Europe,2011,20-24,3.44,3.32,6.76
Geographic region,Europe,2011,25-29,3.568,3.505,7.073
Geographic region,Europe,2011,30-34,3.565,3.535,7.1
Geographic region,Europe,2011,35-39,3.554,3.565,7.119
Geographic region,Europe,2011,40-44,3.578,3.611,7.19
Geographic region,Europe,2011,45-49,3.613,3.729,7.342
Geographic region,Europe,2011,50-54,3.503,3.743,7.246
Geographic region,Europe,2011,55-59,3.12,3.485,6.605
Geographic region,Europe,2011,60-64,2.762,3.195,5.956
Geographic region,Europe,2011,65-69,1.946,2.349,4.295
Geographic region,Europe,2011,70-74,1.873,2.592,4.465
Geographic region,Europe,2011,75-79,1.318,1.997,3.315
Geographic region,Europe,2011,80-84,0.876,1.6,2.476
Geographic region,Europe,2011,85-89,0.39,0.931,1.321
Geographic region,Europe,2011,90-94,0.105,0.31,0.416
Geographic region,Europe,2011,95-99,0.02,0.08,0.1
Geographic region,Europe,2011,100+,0.002,0.011,0.013
Geographic region,Europe,2012,0-4,2.792,2.65,5.442
Geographic region,Europe,2012,15-19,2.801,2.661,5.462
Geographic region,Europe,2012,20-24,3.362,3.235,6.597
Geographic region,Europe,2012,25-29,3.567,3.498,7.064
Geographic region,Europe,2012,30-34,3.563,3.531,7.094
Geographic region,Europe,2012,35-39,3.533,3.544,7.077
Geographic region,Europe,2012,40-44,3.567,3.6,7.167
Geographic region,Europe,2012,45-49,3.58,3.684,7.264
Geographic region,Europe,2012,50-54,3.523,3.753,7.276
Geographic region,Europe,2012,55-59,3.156,3.518,6.674
Geographic region,Europe,2012,60-64,2.798,3.247,6.045
Geographic region,Europe,2012,65-69,2.025,2.43,4.455
Geographic region,Europe,2012,70-74,1.842,2.529,4.371
Geographic region,Europe,2012,75-79,1.354,2.044,3.398
Geographic region,Europe,2012,80-84,0.892,1.598,2.49
Geographic region,Europe,2012,85-89,0.41,0.955,1.365
Geographic region,Europe,2012,90-94,0.118,0.345,0.463
Geographic region,Europe,2012,95-99,0.019,0.075,0.094
Geographic region,Europe,2012,100+,0.002,0.012,0.014
Geographic region,Europe,2013,0-4,2.794,2.651,5.446
Geographic region,Europe,2013,15-19,2.739,2.596,5.335
Geographic region,Europe,2013,20-24,3.26,3.128,6.388
Geographic region,Europe,2013,25-29,3.557,3.481,7.038
Geographic region,Europe,2013,30-34,3.569,3.534,7.104
Geographic region,Europe,2013,35-39,3.52,3.53,7.051
Geographic region,Europe,2013,40-44,3.547,3.582,7.13
Geographic region,Europe,2013,45-49,3.55,3.644,7.194
Geographic region,Europe,2013,50-54,3.532,3.751,7.283
Geographic region,Europe,2013,55-59,3.196,3.556,6.752
Geographic region,Europe,2013,60-64,2.817,3.28,6.096
Geographic region,Europe,2013,65-69,2.14,2.572,4.712
Geographic region,Europe,2013,70-74,1.787,2.417,4.204
Geographic region,Europe,2013,75-79,1.402,2.118,3.52
Geographic region,Europe,2013,80-84,0.898,1.581,2.48
Geographic region,Europe,2013,85-89,0.433,0.978,1.411
Geographic region,Europe,2013,90-94,0.129,0.376,0.505
Geographic region,Europe,2013,95-99,0.018,0.072,0.091
Geographic region,Europe,2013,100+,0.002,0.012,0.014
Geographic region,Europe,2014,0-4,2.785,2.642,5.427
Geographic region,Europe,2014,15-19,2.695,2.549,5.244
Geographic region,Europe,2014,20-24,3.147,3.012,6.159
Geographic region,Europe,2014,25-29,3.536,3.452,6.989
Geographic region,Europe,2014,30-34,3.571,3.534,7.104
Geographic region,Europe,2014,35-39,3.514,3.522,7.035
Geographic region,Europe,2014,40-44,3.528,3.566,7.094
Geographic region,Europe,2014,45-49,3.519,3.605,7.125
Geographic region,Europe,2014,50-54,3.534,3.74,7.274
Geographic region,Europe,2014,55-59,3.235,3.589,6.824
Geographic region,Europe,2014,60-64,2.83,3.3,6.13
Geographic region,Europe,2014,65-69,2.265,2.738,5.002
Geographic region,Europe,2014,70-74,1.737,2.303,4.04
Geographic region,Europe,2014,75-79,1.448,2.196,3.644
Geographic region,Europe,2014,80-84,0.904,1.56,2.464
Geographic region,Europe,2014,85-89,0.457,1.001,1.458
Geographic region,Europe,2014,90-94,0.14,0.404,0.544
Geographic region,Europe,2014,95-99,0.019,0.074,0.093
Geographic region,Europe,2014,100+,0.002,0.013,0.015
Geographic region,Europe,2015,0-4,2.78,2.635,5.414
Geographic region,Europe,2015,15-19,2.666,2.518,5.184
Geographic region,Europe,2015,20-24,3.035,2.897,5.932
Geographic region,Europe,2015,25-29,3.51,3.417,6.927
Geographic region,Europe,2015,30-34,3.561,3.523,7.084
Geographic region,Europe,2015,35-39,3.515,3.519,7.034
Geographic region,Europe,2015,40-44,3.511,3.554,7.065
Geographic region,Europe,2015,45-49,3.499,3.579,7.078
Geographic region,Europe,2015,50-54,3.516,3.707,7.223
Geographic region,Europe,2015,55-59,3.275,3.618,6.893
Geographic region,Europe,2015,60-64,2.847,3.322,6.169
Geographic region,Europe,2015,65-69,2.392,2.909,5.301
Geographic region,Europe,2015,70-74,1.689,2.2,3.89
Geographic region,Europe,2015,75-79,1.482,2.246,3.727
Geographic region,Europe,2015,80-84,0.916,1.556,2.472
Geographic region,Europe,2015,85-89,0.48,1.02,1.5
Geographic region,Europe,2015,90-94,0.149,0.425,0.574
Geographic region,Europe,2015,95-99,0.022,0.081,0.103
Geographic region,Europe,2015,100+,0.002,0.013,0.015
Geographic region,Europe,2016,0-4,2.772,2.626,5.398
Geographic region,Europe,2016,15-19,2.646,2.496,5.141
Geographic region,Europe,2016,20-24,2.935,2.794,5.729
Geographic region,Europe,2016,25-29,3.466,3.362,6.828
Geographic region,Europe,2016,30-34,3.557,3.515,7.073
Geographic region,Europe,2016,35-39,3.519,3.521,7.04
Geographic region,Europe,2016,40-44,3.491,3.537,7.028
Geographic region,Europe,2016,45-49,3.49,3.567,7.057
Geographic region,Europe,2016,50-54,3.484,3.66,7.144
Geographic region,Europe,2016,55-59,3.313,3.646,6.959
Geographic region,Europe,2016,60-64,2.875,3.353,6.228
Geographic region,Europe,2016,65-69,2.474,3.023,5.497
Geographic region,Europe,2016,70-74,1.688,2.17,3.858
Geographic region,Europe,2016,75-79,1.493,2.254,3.747
Geographic region,Europe,2016,80-84,0.936,1.574,2.511
Geographic region,Europe,2016,85-89,0.498,1.033,1.531
Geographic region,Europe,2016,90-94,0.158,0.44,0.598
Geographic region,Europe,2016,95-99,0.026,0.093,0.119
Geographic region,Europe,2016,100+,0.002,0.012,0.015
Geographic region,Europe,2017,0-4,2.747,2.603,5.349
Geographic region,Europe,2017,15-19,2.631,2.479,5.11
Geographic region,Europe,2017,20-24,2.858,2.712,5.57
Geographic region,Europe,2017,25-29,3.393,3.282,6.675
Geographic region,Europe,2017,30-34,3.562,3.515,7.077
Geographic region,Europe,2017,35-39,3.522,3.522,7.045
Geographic region,Europe,2017,40-44,3.473,3.519,6.992
Geographic region,Europe,2017,45-49,3.481,3.558,7.039
Geographic region,Europe,2017,50-54,3.456,3.62,7.076
Geographic region,Europe,2017,55-59,3.336,3.658,6.995
Geographic region,Europe,2017,60-64,2.912,3.387,6.299
Geographic region,Europe,2017,65-69,2.505,3.071,5.576
Geographic region,Europe,2017,70-74,1.762,2.248,4.009
Geographic region,Europe,2017,75-79,1.475,2.204,3.679
Geographic region,Europe,2017,80-84,0.968,1.62,2.587
Geographic region,Europe,2017,85-89,0.511,1.04,1.55
Geographic region,Europe,2017,90-94,0.168,0.454,0.622
Geographic region,Europe,2017,95-99,0.029,0.104,0.134
Geographic region,Europe,2017,100+,0.002,0.012,0.014
Geographic region,Europe,2018,0-4,2.705,2.563,5.268
Geographic region,Europe,2018,15-19,2.626,2.475,5.1
Geographic region,Europe,2018,20-24,2.804,2.654,5.458
Geographic region,Europe,2018,25-29,3.298,3.183,6.481
Geographic region,Europe,2018,30-34,3.56,3.505,7.065
Geographic region,Europe,2018,35-39,3.536,3.532,7.068
Geographic region,Europe,2018,40-44,3.465,3.51,6.975
